,participant,platform,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path
10787,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['text_post_app_text_post_app_profile', 'string_map_data', 'Is Eligible for Profile Activation Badge', 'value']",['text_post_app_text_post_app_profile'],"['string_map_data', 'Is Eligible for Profile Activation Badge', 'value']",list,string,personal_information.json,your_instagram_activity/threads/personal_information.json
10788,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['text_post_app_text_post_app_profile', 'string_map_data', 'Is Eligible for Profile Activation Badge', 'timestamp']",['text_post_app_text_post_app_profile'],"['string_map_data', 'Is Eligible for Profile Activation Badge', 'timestamp']",list,number,personal_information.json,your_instagram_activity/threads/personal_information.json
10789,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['text_post_app_text_post_app_profile', 'string_map_data', 'Profile Shows Activation Badge', 'href']",['text_post_app_text_post_app_profile'],"['string_map_data', 'Profile Shows Activation Badge', 'href']",list,string,personal_information.json,your_instagram_activity/threads/personal_information.json
10790,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['text_post_app_text_post_app_profile', 'string_map_data', 'Profile Shows Activation Badge', 'value']",['text_post_app_text_post_app_profile'],"['string_map_data', 'Profile Shows Activation Badge', 'value']",list,string,personal_information.json,your_instagram_activity/threads/personal_information.json
10791,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['text_post_app_text_post_app_profile', 'string_map_data', 'Profile Shows Activation Badge', 'timestamp']",['text_post_app_text_post_app_profile'],"['string_map_data', 'Profile Shows Activation Badge', 'timestamp']",list,number,personal_information.json,your_instagram_activity/threads/personal_information.json
10792,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['impressions_history_ads_seen', 'string_map_data', 'Author', 'value']",['impressions_history_ads_seen'],"['string_map_data', 'Author', 'value']",list,string,ads_viewed.json,ads_information/ads_and_topics/ads_viewed.json
10793,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['impressions_history_ads_seen', 'string_map_data', 'Time', 'timestamp']",['impressions_history_ads_seen'],"['string_map_data', 'Time', 'timestamp']",list,number,ads_viewed.json,ads_information/ads_and_topics/ads_viewed.json
10794,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['impressions_history_posts_seen', 'string_map_data', 'Author', 'value']",['impressions_history_posts_seen'],"['string_map_data', 'Author', 'value']",list,string,posts_viewed.json,ads_information/ads_and_topics/posts_viewed.json
10795,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['impressions_history_posts_seen', 'string_map_data', 'Time', 'timestamp']",['impressions_history_posts_seen'],"['string_map_data', 'Time', 'timestamp']",list,number,posts_viewed.json,ads_information/ads_and_topics/posts_viewed.json
10796,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['impressions_history_videos_watched', 'string_map_data', 'Author', 'value']",['impressions_history_videos_watched'],"['string_map_data', 'Author', 'value']",list,string,videos_watched.json,ads_information/ads_and_topics/videos_watched.json
10797,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['impressions_history_videos_watched', 'string_map_data', 'Time', 'timestamp']",['impressions_history_videos_watched'],"['string_map_data', 'Time', 'timestamp']",list,number,videos_watched.json,ads_information/ads_and_topics/videos_watched.json
10798,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,label,"['label_values', 'dict', 'dict', 'label']","['label_values', 'dict', 'dict']",['label'],list,string,ad_preferences.json,ads_information/instagram_ads_and_businesses/ad_preferences.json
10799,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['label_values', 'dict', 'dict', 'value']","['label_values', 'dict', 'dict']",['value'],list,string,ad_preferences.json,ads_information/instagram_ads_and_businesses/ad_preferences.json
10800,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp_value,"['label_values', 'dict', 'dict', 'timestamp_value']","['label_values', 'dict', 'dict']",['timestamp_value'],list,number,ad_preferences.json,ads_information/instagram_ads_and_businesses/ad_preferences.json
10801,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['inferred_data_primary_location', 'string_map_data', 'City Name', 'href']",['inferred_data_primary_location'],"['string_map_data', 'City Name', 'href']",list,string,profile_based_in.json,personal_information/information_about_you/profile_based_in.json
10802,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['inferred_data_primary_location', 'string_map_data', 'City Name', 'value']",['inferred_data_primary_location'],"['string_map_data', 'City Name', 'value']",list,string,profile_based_in.json,personal_information/information_about_you/profile_based_in.json
10803,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['inferred_data_primary_location', 'string_map_data', 'City Name', 'timestamp']",['inferred_data_primary_location'],"['string_map_data', 'City Name', 'timestamp']",list,number,profile_based_in.json,personal_information/information_about_you/profile_based_in.json
10804,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_friend_map', 'string_map_data', 'Sharing audience', 'href']",['profile_friend_map'],"['string_map_data', 'Sharing audience', 'href']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10805,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_friend_map', 'string_map_data', 'Sharing audience', 'value']",['profile_friend_map'],"['string_map_data', 'Sharing audience', 'value']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10806,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_friend_map', 'string_map_data', 'Sharing audience', 'timestamp']",['profile_friend_map'],"['string_map_data', 'Sharing audience', 'timestamp']",list,number,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10807,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_friend_map', 'string_map_data', 'Invisible mode expiry time', 'href']",['profile_friend_map'],"['string_map_data', 'Invisible mode expiry time', 'href']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10808,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_friend_map', 'string_map_data', 'Invisible mode expiry time', 'value']",['profile_friend_map'],"['string_map_data', 'Invisible mode expiry time', 'value']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10809,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_friend_map', 'string_map_data', 'Invisible mode expiry time', 'timestamp']",['profile_friend_map'],"['string_map_data', 'Invisible mode expiry time', 'timestamp']",list,number,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10810,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_friend_map', 'string_map_data', 'Sharing blocklist', 'href']",['profile_friend_map'],"['string_map_data', 'Sharing blocklist', 'href']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10811,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_friend_map', 'string_map_data', 'Sharing blocklist', 'value']",['profile_friend_map'],"['string_map_data', 'Sharing blocklist', 'value']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10812,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_friend_map', 'string_map_data', 'Sharing blocklist', 'timestamp']",['profile_friend_map'],"['string_map_data', 'Sharing blocklist', 'timestamp']",list,number,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10813,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_friend_map', 'string_map_data', 'Custom list', 'href']",['profile_friend_map'],"['string_map_data', 'Custom list', 'href']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10814,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_friend_map', 'string_map_data', 'Custom list', 'value']",['profile_friend_map'],"['string_map_data', 'Custom list', 'value']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10815,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_friend_map', 'string_map_data', 'Custom list', 'timestamp']",['profile_friend_map'],"['string_map_data', 'Custom list', 'timestamp']",list,number,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10816,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_friend_map', 'string_map_data', 'Incoming requests', 'href']",['profile_friend_map'],"['string_map_data', 'Incoming requests', 'href']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10817,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_friend_map', 'string_map_data', 'Incoming requests', 'value']",['profile_friend_map'],"['string_map_data', 'Incoming requests', 'value']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10818,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_friend_map', 'string_map_data', 'Incoming requests', 'timestamp']",['profile_friend_map'],"['string_map_data', 'Incoming requests', 'timestamp']",list,number,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10819,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_friend_map', 'string_map_data', 'Outgoing requests', 'href']",['profile_friend_map'],"['string_map_data', 'Outgoing requests', 'href']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10820,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_friend_map', 'string_map_data', 'Outgoing requests', 'value']",['profile_friend_map'],"['string_map_data', 'Outgoing requests', 'value']",list,string,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10821,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_friend_map', 'string_map_data', 'Outgoing requests', 'timestamp']",['profile_friend_map'],"['string_map_data', 'Outgoing requests', 'timestamp']",list,number,instagram_friend_map.json,personal_information/personal_information/instagram_friend_map.json
10822,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'Contact Syncing', 'href']",['profile_account_insights'],"['string_map_data', 'Contact Syncing', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10823,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'Contact Syncing', 'value']",['profile_account_insights'],"['string_map_data', 'Contact Syncing', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10824,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'Contact Syncing', 'timestamp']",['profile_account_insights'],"['string_map_data', 'Contact Syncing', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10825,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'First Country Code', 'href']",['profile_account_insights'],"['string_map_data', 'First Country Code', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10826,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'First Country Code', 'value']",['profile_account_insights'],"['string_map_data', 'First Country Code', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10827,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'First Country Code', 'timestamp']",['profile_account_insights'],"['string_map_data', 'First Country Code', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10828,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'Has Shared Live Video', 'href']",['profile_account_insights'],"['string_map_data', 'Has Shared Live Video', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10829,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'Has Shared Live Video', 'value']",['profile_account_insights'],"['string_map_data', 'Has Shared Live Video', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10830,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'Has Shared Live Video', 'timestamp']",['profile_account_insights'],"['string_map_data', 'Has Shared Live Video', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10831,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'Last Login', 'href']",['profile_account_insights'],"['string_map_data', 'Last Login', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10832,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'Last Login', 'value']",['profile_account_insights'],"['string_map_data', 'Last Login', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10833,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'Last Login', 'timestamp']",['profile_account_insights'],"['string_map_data', 'Last Login', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10834,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'Last Logout', 'href']",['profile_account_insights'],"['string_map_data', 'Last Logout', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10835,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'Last Logout', 'value']",['profile_account_insights'],"['string_map_data', 'Last Logout', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10836,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'Last Logout', 'timestamp']",['profile_account_insights'],"['string_map_data', 'Last Logout', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10837,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'First Story Time', 'href']",['profile_account_insights'],"['string_map_data', 'First Story Time', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10838,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'First Story Time', 'value']",['profile_account_insights'],"['string_map_data', 'First Story Time', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10839,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'First Story Time', 'timestamp']",['profile_account_insights'],"['string_map_data', 'First Story Time', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10840,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'Last Story Time', 'href']",['profile_account_insights'],"['string_map_data', 'Last Story Time', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10841,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'Last Story Time', 'value']",['profile_account_insights'],"['string_map_data', 'Last Story Time', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10842,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'Last Story Time', 'timestamp']",['profile_account_insights'],"['string_map_data', 'Last Story Time', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10843,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_account_insights', 'string_map_data', 'First Close Friends Story Time', 'href']",['profile_account_insights'],"['string_map_data', 'First Close Friends Story Time', 'href']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10844,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_account_insights', 'string_map_data', 'First Close Friends Story Time', 'value']",['profile_account_insights'],"['string_map_data', 'First Close Friends Story Time', 'value']",list,string,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10845,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_account_insights', 'string_map_data', 'First Close Friends Story Time', 'timestamp']",['profile_account_insights'],"['string_map_data', 'First Close Friends Story Time', 'timestamp']",list,number,instagram_profile_information.json,personal_information/personal_information/instagram_profile_information.json
10846,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_note_interactions', 'string_map_data', 'Last Notes Seen Time', 'href']",['profile_note_interactions'],"['string_map_data', 'Last Notes Seen Time', 'href']",list,string,note_interactions.json,personal_information/personal_information/note_interactions.json
10847,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_note_interactions', 'string_map_data', 'Last Notes Seen Time', 'value']",['profile_note_interactions'],"['string_map_data', 'Last Notes Seen Time', 'value']",list,string,note_interactions.json,personal_information/personal_information/note_interactions.json
10848,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_note_interactions', 'string_map_data', 'Last Notes Seen Time', 'timestamp']",['profile_note_interactions'],"['string_map_data', 'Last Notes Seen Time', 'timestamp']",list,number,note_interactions.json,personal_information/personal_information/note_interactions.json
10849,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,uri,"['profile_user', 'media_map_data', 'Profile Photo', 'uri']",['profile_user'],"['media_map_data', 'Profile Photo', 'uri']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10850,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,creation_timestamp,"['profile_user', 'media_map_data', 'Profile Photo', 'creation_timestamp']",['profile_user'],"['media_map_data', 'Profile Photo', 'creation_timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10851,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,title,"['profile_user', 'media_map_data', 'Profile Photo', 'title']",['profile_user'],"['media_map_data', 'Profile Photo', 'title']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10852,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Email', 'href']",['profile_user'],"['string_map_data', 'Email', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10853,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Email', 'value']",['profile_user'],"['string_map_data', 'Email', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10854,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Email', 'timestamp']",['profile_user'],"['string_map_data', 'Email', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10855,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Phone Number', 'href']",['profile_user'],"['string_map_data', 'Phone Number', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10856,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Phone Number', 'value']",['profile_user'],"['string_map_data', 'Phone Number', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10857,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Phone Number', 'timestamp']",['profile_user'],"['string_map_data', 'Phone Number', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10858,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Phone Confirmed', 'href']",['profile_user'],"['string_map_data', 'Phone Confirmed', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10859,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Phone Confirmed', 'value']",['profile_user'],"['string_map_data', 'Phone Confirmed', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10860,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Phone Confirmed', 'timestamp']",['profile_user'],"['string_map_data', 'Phone Confirmed', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10861,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Phone Confirmation Method', 'href']",['profile_user'],"['string_map_data', 'Phone Confirmation Method', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10862,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Phone Confirmation Method', 'value']",['profile_user'],"['string_map_data', 'Phone Confirmation Method', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10863,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Phone Confirmation Method', 'timestamp']",['profile_user'],"['string_map_data', 'Phone Confirmation Method', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10864,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Username', 'href']",['profile_user'],"['string_map_data', 'Username', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10865,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Username', 'value']",['profile_user'],"['string_map_data', 'Username', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10866,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Username', 'timestamp']",['profile_user'],"['string_map_data', 'Username', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10867,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Name', 'href']",['profile_user'],"['string_map_data', 'Name', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10868,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Name', 'value']",['profile_user'],"['string_map_data', 'Name', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10869,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Name', 'timestamp']",['profile_user'],"['string_map_data', 'Name', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10870,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Bio', 'href']",['profile_user'],"['string_map_data', 'Bio', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10871,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Bio', 'value']",['profile_user'],"['string_map_data', 'Bio', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10872,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Bio', 'timestamp']",['profile_user'],"['string_map_data', 'Bio', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10873,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Gender', 'href']",['profile_user'],"['string_map_data', 'Gender', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10874,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Gender', 'value']",['profile_user'],"['string_map_data', 'Gender', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10875,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Gender', 'timestamp']",['profile_user'],"['string_map_data', 'Gender', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10876,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Date of birth', 'href']",['profile_user'],"['string_map_data', 'Date of birth', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10877,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Date of birth', 'value']",['profile_user'],"['string_map_data', 'Date of birth', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10878,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Date of birth', 'timestamp']",['profile_user'],"['string_map_data', 'Date of birth', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10879,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Private Account', 'href']",['profile_user'],"['string_map_data', 'Private Account', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10880,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Private Account', 'value']",['profile_user'],"['string_map_data', 'Private Account', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10881,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Private Account', 'timestamp']",['profile_user'],"['string_map_data', 'Private Account', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10882,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_user', 'string_map_data', 'Emoji Pong High Score', 'href']",['profile_user'],"['string_map_data', 'Emoji Pong High Score', 'href']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10883,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_user', 'string_map_data', 'Emoji Pong High Score', 'value']",['profile_user'],"['string_map_data', 'Emoji Pong High Score', 'value']",list,string,personal_information.json,personal_information/personal_information/personal_information.json
10884,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_user', 'string_map_data', 'Emoji Pong High Score', 'timestamp']",['profile_user'],"['string_map_data', 'Emoji Pong High Score', 'timestamp']",list,number,personal_information.json,personal_information/personal_information/personal_information.json
10885,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_profile_change', 'string_map_data', 'Changed', 'href']",['profile_profile_change'],"['string_map_data', 'Changed', 'href']",list,string,profile_changes.json,personal_information/personal_information/profile_changes.json
10886,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_profile_change', 'string_map_data', 'Changed', 'value']",['profile_profile_change'],"['string_map_data', 'Changed', 'value']",list,string,profile_changes.json,personal_information/personal_information/profile_changes.json
10887,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_profile_change', 'string_map_data', 'Changed', 'timestamp']",['profile_profile_change'],"['string_map_data', 'Changed', 'timestamp']",list,number,profile_changes.json,personal_information/personal_information/profile_changes.json
10888,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_profile_change', 'string_map_data', 'Previous Value', 'href']",['profile_profile_change'],"['string_map_data', 'Previous Value', 'href']",list,string,profile_changes.json,personal_information/personal_information/profile_changes.json
10889,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,value,"['profile_profile_change', 'string_map_data', 'Previous Value', 'value']",['profile_profile_change'],"['string_map_data', 'Previous Value', 'value']",list,string,profile_changes.json,personal_information/personal_information/profile_changes.json
10890,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,timestamp,"['profile_profile_change', 'string_map_data', 'Previous Value', 'timestamp']",['profile_profile_change'],"['string_map_data', 'Previous Value', 'timestamp']",list,number,profile_changes.json,personal_information/personal_information/profile_changes.json
10891,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,href,"['profile_profile_change', 'string_map_data', 'New Value', 'href']",['profile_profile_change'],"['string_map_data', 'New Value', 'href']",list,string,profile_changes.json,personal_information/personal_information/profile_changes.json
