,participant,platform,final_path,date_added,duplicate_flag,keepID
4108,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/stories.json/ig_stories/title,pre-trial,No,content:stories:title
4109,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/stories.json/ig_stories/dubbing_info,pre-trial,No,content:stories:dubbing_info
4110,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/stories.json/ig_stories/media_variants,pre-trial,No,content:stories:media_variants
4111,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/advertiser_name,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:advertiser_name
4112,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/has_data_file_custom_audience,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_data_file_custom_audience
4113,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/has_remarketing_custom_audience,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_remarketing_custom_audience
4114,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/has_in_person_store_visit,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_in_person_store_visit
4115,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json/label_values/label,pre-trial,No,instagram_ads_and_businesses:subscription_for_no_ads:label
4116,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json/label_values/value,pre-trial,No,instagram_ads_and_businesses:subscription_for_no_ads:value
4117,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json/label_values/label,pre-trial,No,instagram_ads_and_businesses:other_categories_used_to_reach_you:label
4118,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/ads_clicked.json/impressions_history_ads_clicked/title,pre-trial,No,ads_and_topics:ads_clicked:title
4119,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/title,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:title
4120,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/name,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:name
4121,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/professional_information.json/profile_business/title,pre-trial,No,personal_information:professional_information:title
4122,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/following.json/relationships_following/title,pre-trial,No,followers_and_following:following:title
4123,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/removed_suggestions.json/relationships_dismissed_suggested_users/title,pre-trial,No,followers_and_following:removed_suggestions:title
4124,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/removed_suggestions.json/relationships_dismissed_suggested_users/media_list_data,pre-trial,No,followers_and_following:removed_suggestions:media_list_data
4125,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/link_history/your_link_history_settings.json/label_values/label,11/11/2025,No,new
4126,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/link_history/your_link_history_settings.json/label_values/timestamp_value,11/11/2025,No,new
4127,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/title,11/11/2025,No,past_instagram_insights:content_interactions:title
4128,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/live_videos.json/organic_insights_live/title,11/11/2025,No,past_instagram_insights:live_videos:title
4129,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/recent_searches/profile_searches.json/searches_user/title,pre-trial,No,recent_searches:profile_searches:title
4130,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/recent_searches/word_or_phrase_searches.json/searches_keyword/title,pre-trial,No,recent_searches:word_or_phrase_searches:title
4131,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,preferences/your_topics/recommended_topics.json/topics_your_topics/title,pre-trial,No,your_topics:recommended_topics:title
4132,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,preferences/settings/comments_allowed_from.json/settings_allow_comments_from/title,pre-trial,No,settings:comments_allowed_from:title
4133,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,security_and_login_information/login_and_profile_creation/profile_privacy_changes.json/account_history_account_privacy_history/title,pre-trial,No,login_and_profile_creation:profile_privacy_changes:title
4134,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/post_comments_1.json/media_list_data/uri,pre-trial,No,comments:post_comments_1:uri
4135,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/posts_1.json/media/uri,pre-trial,No,content:posts_1:uri
4136,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/posts_1.json/media/uri,11/11/2025,No,content:posts_1:uri
4137,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/posts_1.json/media/creation_timestamp,pre-trial,No,media:posts_1:media:creation_timestamp
4138,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/posts_1.json/media/title,pre-trial,No,content:posts_1:media:title
4139,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/followers_1.json/string_list_data/href,pre-trial,No,followers_and_following:followers_1:href
4140,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/followers_1.json/string_list_data/value,pre-trial,No,followers_and_following:followers_1:value
4141,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/followers_1.json/string_list_data/timestamp,pre-trial,No,followers_and_following:followers_1:timestamp
4142,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/link_history/link_history.json/label_values/label,11/11/2025,No,link_history:link_history:label
4143,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/link_history/link_history.json/label_values/value,11/11/2025,No,link_history:link_history:value
4144,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/emoji_sliders.json/story_activities_emoji_sliders/string_list_data/value,11/11/2025,No,story_sticker_interactions:emoji_sliders:value
4145,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/emoji_sliders.json/story_activities_emoji_sliders/string_list_data/timestamp,11/11/2025,No,story_sticker_interactions:emoji_sliders:timestamp
4146,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/polls.json/story_activities_polls/string_list_data/value,pre-trial,No,story_interactions:polls:value
4147,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/polls.json/story_activities_polls/string_list_data/timestamp,pre-trial,No,story_interactions:polls:timestamp
4148,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/string_list_data/href,pre-trial,No,story_interactions:questions:href
4149,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/string_list_data/value,pre-trial,No,story_interactions:questions:value
4150,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/string_list_data/timestamp,pre-trial,No,story_interactions:questions:timestamp
4151,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/quizzes.json/story_activities_quizzes/string_list_data/value,11/11/2025,No,story_sticker_interactions:quizzes:value
4152,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/quizzes.json/story_activities_quizzes/string_list_data/timestamp,11/11/2025,No,story_sticker_interactions:quizzes:timestamp
4153,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/story_likes.json/story_activities_story_likes/string_list_data/timestamp,pre-trial,No,story_interactions:story_likes:timestamp
4154,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/string_list_data/href,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:href
4155,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/string_list_data/value,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:value
4156,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/string_list_data/timestamp,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:timestamp
4157,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/likes/liked_comments.json/likes_comment_likes/string_list_data/href,pre-trial,No,likes:liked_comments:href
4158,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/likes/liked_comments.json/likes_comment_likes/string_list_data/value,pre-trial,No,likes:liked_comments:value
4159,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/likes/liked_comments.json/likes_comment_likes/string_list_data/timestamp,pre-trial,No,likes:liked_comments:timestamp
4160,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/likes/liked_posts.json/likes_media_likes/string_list_data/href,pre-trial,No,likes:liked_posts:href
4161,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/likes/liked_posts.json/likes_media_likes/string_list_data/value,pre-trial,No,likes:liked_posts:value
4162,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/likes/liked_posts.json/likes_media_likes/string_list_data/timestamp,pre-trial,No,likes:liked_posts:timestamp
4163,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/stories.json/ig_stories/cross_post_source/source_app,pre-trial,No,content:stories:source_app
4164,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json/label_values/vec/value,pre-trial,No,instagram_ads_and_businesses:other_categories_used_to_reach_you:value
4165,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/ads_clicked.json/impressions_history_ads_clicked/string_list_data/timestamp,pre-trial,No,ads_and_topics:ads_clicked:timestamp
4166,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/posts_you're_not_interested_in.json/impressions_history_posts_not_interested/string_list_data/href,pre-trial,No,ads_and_topics:posts_you're_not_interested_in:href
4167,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/posts_you're_not_interested_in.json/impressions_history_posts_not_interested/string_list_data/value,pre-trial,No,ads_and_topics:posts_you're_not_interested_in:value
4168,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/posts_you're_not_interested_in.json/impressions_history_posts_not_interested/string_list_data/timestamp,11/11/2025,No,ads_and_topics:posts_you're_not_interested_in:timestamp
4169,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/events/id,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:id
4170,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/events/type,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:type
4171,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/events/timestamp,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:timestamp
4172,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/following.json/relationships_following/string_list_data/href,pre-trial,No,followers_and_following:following:href
4173,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/following.json/relationships_following/string_list_data/timestamp,pre-trial,No,followers_and_following:following:timestamp
4174,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/removed_suggestions.json/relationships_dismissed_suggested_users/string_list_data/href,pre-trial,No,followers_and_following:removed_suggestions:href
4175,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/removed_suggestions.json/relationships_dismissed_suggested_users/string_list_data/value,pre-trial,No,followers_and_following:removed_suggestions:value
4176,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,connections/followers_and_following/removed_suggestions.json/relationships_dismissed_suggested_users/string_list_data/timestamp,pre-trial,No,followers_and_following:removed_suggestions:timestamp
4177,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/recent_searches/profile_searches.json/searches_user/string_list_data/href,11/11/2025,No,recent_searches:profile_searches:href
4178,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/recent_searches/profile_searches.json/searches_user/string_list_data/timestamp,11/11/2025,No,recent_searches:profile_searches:timestamp
4179,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Comment/value,pre-trial,Yes,comments:post_comments_1:Comment:value
4180,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Comment/value,pre-trial,Yes,comments:post_comments_1:Comment:value
4181,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Media Owner/value,pre-trial,Yes,comments:post_comments_1:Media Owner:value
4182,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Media Owner/value,pre-trial,Yes,comments:post_comments_1:Media Owner:value
4183,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Time/timestamp,pre-trial,Yes,comments:post_comments_1:timestamp
4184,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Time/timestamp,pre-trial,Yes,comments:post_comments_1:timestamp
4185,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/posts_1.json/media/cross_post_source/source_app,pre-trial,No,content:posts_1:source_app
4186,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/reels_comments.json/comments_reels_comments/string_map_data/Comment/value,pre-trial,No,comments:reels_comments:Comment:value
4187,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/reels_comments.json/comments_reels_comments/string_map_data/Media Owner/value,pre-trial,No,comments:reels_comments:Media Owner:value
4188,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/comments/reels_comments.json/comments_reels_comments/string_map_data/Time/timestamp,pre-trial,No,comments:reels_comments:timestamp
4189,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/saved/saved_posts.json/saved_saved_media/string_map_data/Saved on/href,pre-trial,No,saved:saved_posts:href
4190,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/saved/saved_posts.json/saved_saved_media/string_map_data/Saved on/timestamp,pre-trial,No,saved:saved_posts:timestamp
4191,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json/subscriptions_muted_story_teaser_creators/string_map_data/Muted Creators/href,pre-trial,No,subscriptions:your_muted_story_teaser_creators:href
4192,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json/subscriptions_muted_story_teaser_creators/string_map_data/Muted Creators/value,pre-trial,No,subscriptions:your_muted_story_teaser_creators:value
4193,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json/subscriptions_muted_story_teaser_creators/string_map_data/Muted Creators/timestamp,pre-trial,No,subscriptions:your_muted_story_teaser_creators:timestamp
4194,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,your_instagram_activity/media/stories.json/ig_stories/media_metadata/video_metadata/music_genre,11/11/2025,No,content:stories:music_genre
4195,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/ads_viewed.json/impressions_history_ads_seen/string_map_data/Author/value,pre-trial,No,ads_and_topics:ads_viewed:value
4196,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/ads_viewed.json/impressions_history_ads_seen/string_map_data/Time/timestamp,pre-trial,No,ads_and_topics:ads_viewed:timestamp
4197,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/posts_viewed.json/impressions_history_posts_seen/string_map_data/Author/value,pre-trial,No,ads_and_topics:posts_viewed:value
4198,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/posts_viewed.json/impressions_history_posts_seen/string_map_data/Time/timestamp,pre-trial,No,ads_and_topics:posts_viewed:timestamp
4199,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Username/href,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Username:href
4200,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Username/value,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Username:value
4201,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Username/timestamp,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Username:timestamp
4202,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Time/href,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Time:href
4203,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Time/value,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Time:value
4204,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Time/timestamp,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Time:timestamp
4205,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/videos_watched.json/impressions_history_videos_watched/string_map_data/Author/value,pre-trial,No,ads_and_topics:videos_watched:value
4206,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,ads_information/ads_and_topics/videos_watched.json/impressions_history_videos_watched/string_map_data/Time/timestamp,pre-trial,No,ads_and_topics:videos_watched:timestamp
4207,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/instagram_friend_map.json/profile_friend_map/string_map_data/Sharing audience/href,11/11/2025,No,personal_information:instagram_friend_map:Sharing audience:href
4208,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/instagram_friend_map.json/profile_friend_map/string_map_data/Sharing audience/value,11/11/2025,No,personal_information:instagram_friend_map:Sharing audience:value
4209,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/instagram_friend_map.json/profile_friend_map/string_map_data/Sharing audience/timestamp,11/11/2025,No,personal_information:instagram_friend_map:Sharing audience:timestamp
4210,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/instagram_friend_map.json/profile_friend_map/string_map_data/Custom list/href,11/11/2025,No,personal_information:instagram_friend_map:Custom list:href
4211,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/instagram_friend_map.json/profile_friend_map/string_map_data/Custom list/value,11/11/2025,No,personal_information:instagram_friend_map:Custom list:value
4212,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/instagram_friend_map.json/profile_friend_map/string_map_data/Custom list/timestamp,11/11/2025,No,personal_information:instagram_friend_map:Custom list:timestamp
4213,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/personal_information.json/profile_user/string_map_data/Private Account/href,pre-trial,No,personal_information:personal_information:Private Account:href
4214,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/personal_information.json/profile_user/string_map_data/Private Account/value,pre-trial,No,personal_information:personal_information:Private Account:value
4215,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/personal_information.json/profile_user/string_map_data/Private Account/timestamp,pre-trial,No,personal_information:personal_information:Private Account:timestamp
4216,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/professional_information.json/profile_business/string_map_data/Business Objectives/href,11/11/2025,No,personal_information:professional_information:Business Objectives:href
4217,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/professional_information.json/profile_business/string_map_data/Business Objectives/value,11/11/2025,No,personal_information:professional_information:Business Objectives:value
4218,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/professional_information.json/profile_business/string_map_data/Business Objectives/timestamp,11/11/2025,No,personal_information:professional_information:Business Objectives:timestamp
4219,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/professional_information.json/profile_business/string_map_data/Business Connection Methods/href,11/11/2025,No,personal_information:professional_information:Business Connection Methods:href
4220,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/professional_information.json/profile_business/string_map_data/Business Connection Methods/value,11/11/2025,No,personal_information:professional_information:Business Connection Methods:value
4221,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,personal_information/personal_information/professional_information.json/profile_business/string_map_data/Business Connection Methods/timestamp,11/11/2025,No,personal_information:professional_information:Business Connection Methods:timestamp
4222,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Date Range/href,11/11/2025,No,past_instagram_insights:content_interactions:Date Range:href
4223,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Date Range/value,11/11/2025,No,past_instagram_insights:content_interactions:Date Range:value
4224,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Date Range/timestamp,11/11/2025,No,past_instagram_insights:content_interactions:Date Range:timestamp
4225,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Content Interactions/href,11/11/2025,No,past_instagram_insights:content_interactions:Content Interactions:href
4226,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Content Interactions/value,11/11/2025,No,past_instagram_insights:content_interactions:Content Interactions:value
4227,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Content Interactions/timestamp,11/11/2025,No,past_instagram_insights:content_interactions:Content Interactions:timestamp
4228,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Content Interactions Delta/href,11/11/2025,No,past_instagram_insights:content_interactions:Content Interactions Delta:href
4229,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Content Interactions Delta/value,11/11/2025,No,past_instagram_insights:content_interactions:Content Interactions Delta:value
4230,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Content Interactions Delta/timestamp,11/11/2025,No,past_instagram_insights:content_interactions:Content Interactions Delta:timestamp
4231,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Interactions/href,11/11/2025,No,past_instagram_insights:content_interactions:Post Interactions:href
4232,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Interactions/value,11/11/2025,No,past_instagram_insights:content_interactions:Post Interactions:value
4233,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Interactions/timestamp,11/11/2025,No,past_instagram_insights:content_interactions:Post Interactions:timestamp
4234,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Interactions Delta/href,11/11/2025,No,past_instagram_insights:content_interactions:Post Interactions Delta:href
4235,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Interactions Delta/value,11/11/2025,No,past_instagram_insights:content_interactions:Post Interactions Delta:value
4236,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Interactions Delta/timestamp,11/11/2025,No,past_instagram_insights:content_interactions:Post Interactions Delta:timestamp
4237,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Likes/href,11/11/2025,No,past_instagram_insights:content_interactions:Post Likes:href
4238,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Likes/value,11/11/2025,No,past_instagram_insights:content_interactions:Post Likes:value
4239,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Likes/timestamp,11/11/2025,No,past_instagram_insights:content_interactions:Post Likes:timestamp
4240,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Comments/href,11/11/2025,No,past_instagram_insights:content_interactions:Post Comments:href
4241,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Comments/value,11/11/2025,No,past_instagram_insights:content_interactions:Post Comments:value
4242,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Comments/timestamp,11/11/2025,No,past_instagram_insights:content_interactions:Post Comments:timestamp
4243,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,logged_information/past_instagram_insights/content_interactions.json/organic_insights_interactions/string_map_data/Post Saves/href,11/11/2025,No,past_instagram_insights:content_interactions:Post Saves:href
