,participant,platform,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,final_path
25,Output_TT_structure_tiktok_takeout_es,Tiktok,videosCommentedOnSinceAccountRegistration,"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosCommentedOnSinceAccountRegistration']",[],"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosCommentedOnSinceAccountRegistration']",static,number,,,Activity/Activity Summary/ActivitySummaryMap/videosCommentedOnSinceAccountRegistration
26,Output_TT_structure_tiktok_takeout_es,Tiktok,videosSharedSinceAccountRegistration,"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosSharedSinceAccountRegistration']",[],"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosSharedSinceAccountRegistration']",static,number,,,Activity/Activity Summary/ActivitySummaryMap/videosSharedSinceAccountRegistration
27,Output_TT_structure_tiktok_takeout_es,Tiktok,videosWatchedToTheEndSinceAccountRegistration,"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosWatchedToTheEndSinceAccountRegistration']",[],"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosWatchedToTheEndSinceAccountRegistration']",static,number,,,Activity/Activity Summary/ActivitySummaryMap/videosWatchedToTheEndSinceAccountRegistration
28,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Most Recent Location Data', 'LocationData', 'Date']",[],"['Activity', 'Most Recent Location Data', 'LocationData', 'Date']",static,string,,,Activity/Most Recent Location Data/LocationData/Date
29,Output_TT_structure_tiktok_takeout_es,Tiktok,GpsData,"['Activity', 'Most Recent Location Data', 'LocationData', 'GpsData']",[],"['Activity', 'Most Recent Location Data', 'LocationData', 'GpsData']",static,string,,,Activity/Most Recent Location Data/LocationData/GpsData
30,Output_TT_structure_tiktok_takeout_es,Tiktok,LastRegion,"['Activity', 'Most Recent Location Data', 'LocationData', 'LastRegion']",[],"['Activity', 'Most Recent Location Data', 'LocationData', 'LastRegion']",static,string,,,Activity/Most Recent Location Data/LocationData/LastRegion
31,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow DownLoad,"['App Settings', 'Settings', 'SettingsMap', 'Allow DownLoad']",[],"['App Settings', 'Settings', 'SettingsMap', 'Allow DownLoad']",static,string,,,App Settings/Settings/SettingsMap/Allow DownLoad
32,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow Others to Find Me,"['App Settings', 'Settings', 'SettingsMap', 'Allow Others to Find Me']",[],"['App Settings', 'Settings', 'SettingsMap', 'Allow Others to Find Me']",static,string,,,App Settings/Settings/SettingsMap/Allow Others to Find Me
33,Output_TT_structure_tiktok_takeout_es,Tiktok,App Language,"['App Settings', 'Settings', 'SettingsMap', 'App Language']",[],"['App Settings', 'Settings', 'SettingsMap', 'App Language']",static,string,,,App Settings/Settings/SettingsMap/App Language
34,Output_TT_structure_tiktok_takeout_es,Tiktok,Filter Comments,"['App Settings', 'Settings', 'SettingsMap', 'Filter Comments']",[],"['App Settings', 'Settings', 'SettingsMap', 'Filter Comments']",static,string,,,App Settings/Settings/SettingsMap/Filter Comments
35,Output_TT_structure_tiktok_takeout_es,Tiktok,Interests,"['App Settings', 'Settings', 'SettingsMap', 'Interests']",[],"['App Settings', 'Settings', 'SettingsMap', 'Interests']",static,string,,,App Settings/Settings/SettingsMap/Interests
36,Output_TT_structure_tiktok_takeout_es,Tiktok,Private Account,"['App Settings', 'Settings', 'SettingsMap', 'Private Account']",[],"['App Settings', 'Settings', 'SettingsMap', 'Private Account']",static,string,,,App Settings/Settings/SettingsMap/Private Account
37,Output_TT_structure_tiktok_takeout_es,Tiktok,Suggest your account to Facebook friends,"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to Facebook friends']",[],"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to Facebook friends']",static,string,,,App Settings/Settings/SettingsMap/Suggest your account to Facebook friends
38,Output_TT_structure_tiktok_takeout_es,Tiktok,Suggest your account to contacts,"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to contacts']",[],"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to contacts']",static,string,,,App Settings/Settings/SettingsMap/Suggest your account to contacts
39,Output_TT_structure_tiktok_takeout_es,Tiktok,Suggest your account to people who open or send links to you,"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to people who open or send links to you']",[],"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to people who open or send links to you']",static,string,,,App Settings/Settings/SettingsMap/Suggest your account to people who open or send links to you
40,Output_TT_structure_tiktok_takeout_es,Tiktok,Web Language,"['App Settings', 'Settings', 'SettingsMap', 'Web Language']",[],"['App Settings', 'Settings', 'SettingsMap', 'Web Language']",static,string,,,App Settings/Settings/SettingsMap/Web Language
41,Output_TT_structure_tiktok_takeout_es,Tiktok,Who Can Duet With Me,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Duet With Me']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Duet With Me']",static,string,,,App Settings/Settings/SettingsMap/Who Can Duet With Me
42,Output_TT_structure_tiktok_takeout_es,Tiktok,Who Can Post Comments,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Post Comments']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Post Comments']",static,string,,,App Settings/Settings/SettingsMap/Who Can Post Comments
43,Output_TT_structure_tiktok_takeout_es,Tiktok,Who Can Send Me Message,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Send Me Message']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Send Me Message']",static,string,,,App Settings/Settings/SettingsMap/Who Can Send Me Message
44,Output_TT_structure_tiktok_takeout_es,Tiktok,Who Can Stitch with your videos,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Stitch with your videos']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Stitch with your videos']",static,string,,,App Settings/Settings/SettingsMap/Who Can Stitch with your videos
45,Output_TT_structure_tiktok_takeout_es,Tiktok,Who Can View Videos I Liked,"['App Settings', 'Settings', 'SettingsMap', 'Who Can View Videos I Liked']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can View Videos I Liked']",static,string,,,App Settings/Settings/SettingsMap/Who Can View Videos I Liked
46,Output_TT_structure_tiktok_takeout_es,Tiktok,bioDescription,"['Profile', 'Profile Information', 'ProfileMap', 'bioDescription']",[],"['Profile', 'Profile Information', 'ProfileMap', 'bioDescription']",static,string,,,Profile/Profile Information/ProfileMap/bioDescription
47,Output_TT_structure_tiktok_takeout_es,Tiktok,birthDate,"['Profile', 'Profile Information', 'ProfileMap', 'birthDate']",[],"['Profile', 'Profile Information', 'ProfileMap', 'birthDate']",static,string,,,Profile/Profile Information/ProfileMap/birthDate
48,Output_TT_structure_tiktok_takeout_es,Tiktok,emailAddress,"['Profile', 'Profile Information', 'ProfileMap', 'emailAddress']",[],"['Profile', 'Profile Information', 'ProfileMap', 'emailAddress']",static,string,,,Profile/Profile Information/ProfileMap/emailAddress
49,Output_TT_structure_tiktok_takeout_es,Tiktok,likesReceived,"['Profile', 'Profile Information', 'ProfileMap', 'likesReceived']",[],"['Profile', 'Profile Information', 'ProfileMap', 'likesReceived']",static,string,,,Profile/Profile Information/ProfileMap/likesReceived
50,Output_TT_structure_tiktok_takeout_es,Tiktok,profilePhoto,"['Profile', 'Profile Information', 'ProfileMap', 'profilePhoto']",[],"['Profile', 'Profile Information', 'ProfileMap', 'profilePhoto']",static,string,,,Profile/Profile Information/ProfileMap/profilePhoto
51,Output_TT_structure_tiktok_takeout_es,Tiktok,profileVideo,"['Profile', 'Profile Information', 'ProfileMap', 'profileVideo']",[],"['Profile', 'Profile Information', 'ProfileMap', 'profileVideo']",static,string,,,Profile/Profile Information/ProfileMap/profileVideo
52,Output_TT_structure_tiktok_takeout_es,Tiktok,telephoneNumber,"['Profile', 'Profile Information', 'ProfileMap', 'telephoneNumber']",[],"['Profile', 'Profile Information', 'ProfileMap', 'telephoneNumber']",static,string,,,Profile/Profile Information/ProfileMap/telephoneNumber
53,Output_TT_structure_tiktok_takeout_es,Tiktok,userName,"['Profile', 'Profile Information', 'ProfileMap', 'userName']",[],"['Profile', 'Profile Information', 'ProfileMap', 'userName']",static,string,,,Profile/Profile Information/ProfileMap/userName
54,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow agencies to find and invite you,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow agencies to find and invite you']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow agencies to find and invite you']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Allow agencies to find and invite you
55,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow others to invite you to co-host in LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow others to invite you to co-host in LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow others to invite you to co-host in LIVE']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Allow others to invite you to co-host in LIVE
56,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow people to send and receive comments during your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow people to send and receive comments during your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow people to send and receive comments during your LIVE']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Allow people to send and receive comments during your LIVE
57,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow suggested LIVE hosts to invite you to co-host in LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow suggested LIVE hosts to invite you to co-host in LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow suggested LIVE hosts to invite you to co-host in LIVE']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Allow suggested LIVE hosts to invite you to co-host in LIVE
58,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow viewers to request to go LIVE with you,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to request to go LIVE with you']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to request to go LIVE with you']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to request to go LIVE with you
59,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow viewers to see and send questions and answers in your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to see and send questions and answers in your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to see and send questions and answers in your LIVE']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to see and send questions and answers in your LIVE
60,Output_TT_structure_tiktok_takeout_es,Tiktok,Allow viewers to send you gifts during your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to send you gifts during your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to send you gifts during your LIVE']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to send you gifts during your LIVE
61,Output_TT_structure_tiktok_takeout_es,Tiktok,Hide potential spam or offensive comments from your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Hide potential spam or offensive comments from your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Hide potential spam or offensive comments from your LIVE']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Hide potential spam or offensive comments from your LIVE
62,Output_TT_structure_tiktok_takeout_es,Tiktok,Show your username and gift information in features with ranking lists,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Show your username and gift information in features with ranking lists']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Show your username and gift information in features with ranking lists']",static,string,,,Tiktok Live/Go Live Settings/SettingsMap/Show your username and gift information in features with ranking lists
63,Output_TT_structure_tiktok_takeout_es,Tiktok,app,"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'app']",[],"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'app']",static,string,,,Tiktok Live/Watch Live Settings/WatchLiveSettingsMap/app
64,Output_TT_structure_tiktok_takeout_es,Tiktok,web,"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'web']",[],"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'web']",static,string,,,Tiktok Live/Watch Live Settings/WatchLiveSettingsMap/web
65,Output_TT_structure_tiktok_takeout_es,Tiktok,Desktop notification,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'Desktop notification']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'Desktop notification']",static,string,,,App Settings/Settings/SettingsMap/Push Notification/Desktop notification
66,Output_TT_structure_tiktok_takeout_es,Tiktok,New Comments on My Video,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Comments on My Video']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Comments on My Video']",static,string,,,App Settings/Settings/SettingsMap/Push Notification/New Comments on My Video
67,Output_TT_structure_tiktok_takeout_es,Tiktok,New Fans,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Fans']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Fans']",static,string,,,App Settings/Settings/SettingsMap/Push Notification/New Fans
68,Output_TT_structure_tiktok_takeout_es,Tiktok,New Likes on My Video,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Likes on My Video']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Likes on My Video']",static,string,,,App Settings/Settings/SettingsMap/Push Notification/New Likes on My Video
69,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Favorite Videos', 'FavoriteVideoList', 'Date']","['Activity', 'Favorite Videos', 'FavoriteVideoList']",['Date'],list,string,,,Activity/Favorite Videos/FavoriteVideoList/Date
70,Output_TT_structure_tiktok_takeout_es,Tiktok,Link,"['Activity', 'Favorite Videos', 'FavoriteVideoList', 'Link']","['Activity', 'Favorite Videos', 'FavoriteVideoList']",['Link'],list,string,,,Activity/Favorite Videos/FavoriteVideoList/Link
71,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Follower List', 'FansList', 'Date']","['Activity', 'Follower List', 'FansList']",['Date'],list,string,,,Activity/Follower List/FansList/Date
72,Output_TT_structure_tiktok_takeout_es,Tiktok,UserName,"['Activity', 'Follower List', 'FansList', 'UserName']","['Activity', 'Follower List', 'FansList']",['UserName'],list,string,,,Activity/Follower List/FansList/UserName
73,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Following List', 'Following', 'Date']","['Activity', 'Following List', 'Following']",['Date'],list,string,,,Activity/Following List/Following/Date
74,Output_TT_structure_tiktok_takeout_es,Tiktok,UserName,"['Activity', 'Following List', 'Following', 'UserName']","['Activity', 'Following List', 'Following']",['UserName'],list,string,,,Activity/Following List/Following/UserName
75,Output_TT_structure_tiktok_takeout_es,Tiktok,HashtagName,"['Activity', 'Hashtag', 'HashtagList', 'HashtagName']","['Activity', 'Hashtag', 'HashtagList']",['HashtagName'],list,string,,,Activity/Hashtag/HashtagList/HashtagName
76,Output_TT_structure_tiktok_takeout_es,Tiktok,HashtagLink,"['Activity', 'Hashtag', 'HashtagList', 'HashtagLink']","['Activity', 'Hashtag', 'HashtagList']",['HashtagLink'],list,string,,,Activity/Hashtag/HashtagList/HashtagLink
77,Output_TT_structure_tiktok_takeout_es,Tiktok,date,"['Activity', 'Like List', 'ItemFavoriteList', 'date']","['Activity', 'Like List', 'ItemFavoriteList']",['date'],list,string,,,Activity/Like List/ItemFavoriteList/date
78,Output_TT_structure_tiktok_takeout_es,Tiktok,link,"['Activity', 'Like List', 'ItemFavoriteList', 'link']","['Activity', 'Like List', 'ItemFavoriteList']",['link'],list,string,,,Activity/Like List/ItemFavoriteList/link
79,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Login History', 'LoginHistoryList', 'Date']","['Activity', 'Login History', 'LoginHistoryList']",['Date'],list,string,,,Activity/Login History/LoginHistoryList/Date
80,Output_TT_structure_tiktok_takeout_es,Tiktok,IP,"['Activity', 'Login History', 'LoginHistoryList', 'IP']","['Activity', 'Login History', 'LoginHistoryList']",['IP'],list,string,,,Activity/Login History/LoginHistoryList/IP
81,Output_TT_structure_tiktok_takeout_es,Tiktok,DeviceModel,"['Activity', 'Login History', 'LoginHistoryList', 'DeviceModel']","['Activity', 'Login History', 'LoginHistoryList']",['DeviceModel'],list,string,,,Activity/Login History/LoginHistoryList/DeviceModel
82,Output_TT_structure_tiktok_takeout_es,Tiktok,DeviceSystem,"['Activity', 'Login History', 'LoginHistoryList', 'DeviceSystem']","['Activity', 'Login History', 'LoginHistoryList']",['DeviceSystem'],list,string,,,Activity/Login History/LoginHistoryList/DeviceSystem
83,Output_TT_structure_tiktok_takeout_es,Tiktok,NetworkType,"['Activity', 'Login History', 'LoginHistoryList', 'NetworkType']","['Activity', 'Login History', 'LoginHistoryList']",['NetworkType'],list,string,,,Activity/Login History/LoginHistoryList/NetworkType
84,Output_TT_structure_tiktok_takeout_es,Tiktok,Carrier,"['Activity', 'Login History', 'LoginHistoryList', 'Carrier']","['Activity', 'Login History', 'LoginHistoryList']",['Carrier'],list,string,,,Activity/Login History/LoginHistoryList/Carrier
85,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Search History', 'SearchList', 'Date']","['Activity', 'Search History', 'SearchList']",['Date'],list,string,,,Activity/Search History/SearchList/Date
86,Output_TT_structure_tiktok_takeout_es,Tiktok,SearchTerm,"['Activity', 'Search History', 'SearchList', 'SearchTerm']","['Activity', 'Search History', 'SearchList']",['SearchTerm'],list,string,,,Activity/Search History/SearchList/SearchTerm
87,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Share History', 'ShareHistoryList', 'Date']","['Activity', 'Share History', 'ShareHistoryList']",['Date'],list,string,,,Activity/Share History/ShareHistoryList/Date
88,Output_TT_structure_tiktok_takeout_es,Tiktok,SharedContent,"['Activity', 'Share History', 'ShareHistoryList', 'SharedContent']","['Activity', 'Share History', 'ShareHistoryList']",['SharedContent'],list,string,,,Activity/Share History/ShareHistoryList/SharedContent
89,Output_TT_structure_tiktok_takeout_es,Tiktok,Link,"['Activity', 'Share History', 'ShareHistoryList', 'Link']","['Activity', 'Share History', 'ShareHistoryList']",['Link'],list,string,,,Activity/Share History/ShareHistoryList/Link
90,Output_TT_structure_tiktok_takeout_es,Tiktok,Method,"['Activity', 'Share History', 'ShareHistoryList', 'Method']","['Activity', 'Share History', 'ShareHistoryList']",['Method'],list,string,,,Activity/Share History/ShareHistoryList/Method
91,Output_TT_structure_tiktok_takeout_es,Tiktok,Resolution,"['Activity', 'Status', 'Status List', 'Resolution']","['Activity', 'Status', 'Status List']",['Resolution'],list,string,,,Activity/Status/Status List/Resolution
92,Output_TT_structure_tiktok_takeout_es,Tiktok,App Version,"['Activity', 'Status', 'Status List', 'App Version']","['Activity', 'Status', 'Status List']",['App Version'],list,string,,,Activity/Status/Status List/App Version
93,Output_TT_structure_tiktok_takeout_es,Tiktok,IDFA,"['Activity', 'Status', 'Status List', 'IDFA']","['Activity', 'Status', 'Status List']",['IDFA'],list,string,,,Activity/Status/Status List/IDFA
94,Output_TT_structure_tiktok_takeout_es,Tiktok,GAID,"['Activity', 'Status', 'Status List', 'GAID']","['Activity', 'Status', 'Status List']",['GAID'],list,string,,,Activity/Status/Status List/GAID
95,Output_TT_structure_tiktok_takeout_es,Tiktok,Android ID,"['Activity', 'Status', 'Status List', 'Android ID']","['Activity', 'Status', 'Status List']",['Android ID'],list,string,,,Activity/Status/Status List/Android ID
96,Output_TT_structure_tiktok_takeout_es,Tiktok,IDFV,"['Activity', 'Status', 'Status List', 'IDFV']","['Activity', 'Status', 'Status List']",['IDFV'],list,string,,,Activity/Status/Status List/IDFV
97,Output_TT_structure_tiktok_takeout_es,Tiktok,Web ID,"['Activity', 'Status', 'Status List', 'Web ID']","['Activity', 'Status', 'Status List']",['Web ID'],list,string,,,Activity/Status/Status List/Web ID
98,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Activity', 'Video Browsing History', 'VideoList', 'Date']","['Activity', 'Video Browsing History', 'VideoList']",['Date'],list,string,,,Activity/Video Browsing History/VideoList/Date
99,Output_TT_structure_tiktok_takeout_es,Tiktok,Link,"['Activity', 'Video Browsing History', 'VideoList', 'Link']","['Activity', 'Video Browsing History', 'VideoList']",['Link'],list,string,,,Activity/Video Browsing History/VideoList/Link
100,Output_TT_structure_tiktok_takeout_es,Tiktok,date,"['Comment', 'Comments', 'CommentsList', 'date']","['Comment', 'Comments', 'CommentsList']",['date'],list,string,,,Comment/Comments/CommentsList/date
101,Output_TT_structure_tiktok_takeout_es,Tiktok,comment,"['Comment', 'Comments', 'CommentsList', 'comment']","['Comment', 'Comments', 'CommentsList']",['comment'],list,string,,,Comment/Comments/CommentsList/comment
102,Output_TT_structure_tiktok_takeout_es,Tiktok,photo,"['Comment', 'Comments', 'CommentsList', 'photo']","['Comment', 'Comments', 'CommentsList']",['photo'],list,string,,,Comment/Comments/CommentsList/photo
103,Output_TT_structure_tiktok_takeout_es,Tiktok,url,"['Comment', 'Comments', 'CommentsList', 'url']","['Comment', 'Comments', 'CommentsList']",['url'],list,string,,,Comment/Comments/CommentsList/url
104,Output_TT_structure_tiktok_takeout_es,Tiktok,PlaceName,"['Poi Review', 'POI Review', 'ReviewsList', 'PlaceName']","['Poi Review', 'POI Review', 'ReviewsList']",['PlaceName'],list,string,,,Poi Review/POI Review/ReviewsList/PlaceName
105,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Poi Review', 'POI Review', 'ReviewsList', 'Date']","['Poi Review', 'POI Review', 'ReviewsList']",['Date'],list,string,,,Poi Review/POI Review/ReviewsList/Date
106,Output_TT_structure_tiktok_takeout_es,Tiktok,Rating,"['Poi Review', 'POI Review', 'ReviewsList', 'Rating']","['Poi Review', 'POI Review', 'ReviewsList']",['Rating'],list,string,,,Poi Review/POI Review/ReviewsList/Rating
107,Output_TT_structure_tiktok_takeout_es,Tiktok,Status,"['Poi Review', 'POI Review', 'ReviewsList', 'Status']","['Poi Review', 'POI Review', 'ReviewsList']",['Status'],list,string,,,Poi Review/POI Review/ReviewsList/Status
108,Output_TT_structure_tiktok_takeout_es,Tiktok,Likes,"['Poi Review', 'POI Review', 'ReviewsList', 'Likes']","['Poi Review', 'POI Review', 'ReviewsList']",['Likes'],list,string,,,Poi Review/POI Review/ReviewsList/Likes
109,Output_TT_structure_tiktok_takeout_es,Tiktok,ReviewText,"['Poi Review', 'POI Review', 'ReviewsList', 'ReviewText']","['Poi Review', 'POI Review', 'ReviewsList']",['ReviewText'],list,string,,,Poi Review/POI Review/ReviewsList/ReviewText
110,Output_TT_structure_tiktok_takeout_es,Tiktok,Hide comments that contain the following keywords from your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Hide comments that contain the following keywords from your LIVE']","['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Hide comments that contain the following keywords from your LIVE']",[],list,array,,,Tiktok Live/Go Live Settings/SettingsMap/Hide comments that contain the following keywords from your LIVE
111,Output_TT_structure_tiktok_takeout_es,Tiktok,People you assigned to moderate your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'People you assigned to moderate your LIVE']","['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'People you assigned to moderate your LIVE']",[],list,array,,,Tiktok Live/Go Live Settings/SettingsMap/People you assigned to moderate your LIVE
112,Output_TT_structure_tiktok_takeout_es,Tiktok,Date,"['Video', 'Videos', 'VideoList', 'Date']","['Video', 'Videos', 'VideoList']",['Date'],list,string,,,Video/Videos/VideoList/Date
113,Output_TT_structure_tiktok_takeout_es,Tiktok,Link,"['Video', 'Videos', 'VideoList', 'Link']","['Video', 'Videos', 'VideoList']",['Link'],list,string,,,Video/Videos/VideoList/Link
114,Output_TT_structure_tiktok_takeout_es,Tiktok,Likes,"['Video', 'Videos', 'VideoList', 'Likes']","['Video', 'Videos', 'VideoList']",['Likes'],list,string,,,Video/Videos/VideoList/Likes
115,Output_TT_structure_tiktok_takeout_es,Tiktok,WhoCanView,"['Video', 'Videos', 'VideoList', 'WhoCanView']","['Video', 'Videos', 'VideoList']",['WhoCanView'],list,string,,,Video/Videos/VideoList/WhoCanView
116,Output_TT_structure_tiktok_takeout_es,Tiktok,AllowComments,"['Video', 'Videos', 'VideoList', 'AllowComments']","['Video', 'Videos', 'VideoList']",['AllowComments'],list,string,,,Video/Videos/VideoList/AllowComments
117,Output_TT_structure_tiktok_takeout_es,Tiktok,AllowStitches,"['Video', 'Videos', 'VideoList', 'AllowStitches']","['Video', 'Videos', 'VideoList']",['AllowStitches'],list,string,,,Video/Videos/VideoList/AllowStitches
118,Output_TT_structure_tiktok_takeout_es,Tiktok,AllowDuets,"['Video', 'Videos', 'VideoList', 'AllowDuets']","['Video', 'Videos', 'VideoList']",['AllowDuets'],list,string,,,Video/Videos/VideoList/AllowDuets
119,Output_TT_structure_tiktok_takeout_es,Tiktok,AllowStickers,"['Video', 'Videos', 'VideoList', 'AllowStickers']","['Video', 'Videos', 'VideoList']",['AllowStickers'],list,string,,,Video/Videos/VideoList/AllowStickers
120,Output_TT_structure_tiktok_takeout_es,Tiktok,AllowSharingToStory,"['Video', 'Videos', 'VideoList', 'AllowSharingToStory']","['Video', 'Videos', 'VideoList']",['AllowSharingToStory'],list,string,,,Video/Videos/VideoList/AllowSharingToStory
121,Output_TT_structure_tiktok_takeout_es,Tiktok,ContentDisclosure,"['Video', 'Videos', 'VideoList', 'ContentDisclosure']","['Video', 'Videos', 'VideoList']",['ContentDisclosure'],list,string,,,Video/Videos/VideoList/ContentDisclosure
122,Output_TT_structure_tiktok_takeout_es,Tiktok,AIGeneratedContent,"['Video', 'Videos', 'VideoList', 'AIGeneratedContent']","['Video', 'Videos', 'VideoList']",['AIGeneratedContent'],list,string,,,Video/Videos/VideoList/AIGeneratedContent
123,Output_TT_structure_tiktok_takeout_es,Tiktok,Sound,"['Video', 'Videos', 'VideoList', 'Sound']","['Video', 'Videos', 'VideoList']",['Sound'],list,string,,,Video/Videos/VideoList/Sound
124,Output_TT_structure_tiktok_takeout_es,Tiktok,Location,"['Video', 'Videos', 'VideoList', 'Location']","['Video', 'Videos', 'VideoList']",['Location'],list,string,,,Video/Videos/VideoList/Location
125,Output_TT_structure_tiktok_takeout_es,Tiktok,Title,"['Video', 'Videos', 'VideoList', 'Title']","['Video', 'Videos', 'VideoList']",['Title'],list,string,,,Video/Videos/VideoList/Title
126,Output_TT_structure_tiktok_takeout_es,Tiktok,AddYoursText,"['Video', 'Videos', 'VideoList', 'AddYoursText']","['Video', 'Videos', 'VideoList']",['AddYoursText'],list,string,,,Video/Videos/VideoList/AddYoursText
127,Output_TT_structure_tiktok_takeout_es,Tiktok,Description,"['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo', 'Description']","['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo']",['Description'],list,string,,,Profile/Profile Information/ProfileMap/PlatformInfo/Description
128,Output_TT_structure_tiktok_takeout_es,Tiktok,Name,"['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo', 'Name']","['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo']",['Name'],list,string,,,Profile/Profile Information/ProfileMap/PlatformInfo/Name
